State,Date,Hospitalized
NEW HAMPSHIRE,2016-08-01,2.0
NEW HAMPSHIRE,2016-09-01,2.0
NEW HAMPSHIRE,2016-10-01,5.0
NEW HAMPSHIRE,2016-11-01,5.0
NEW HAMPSHIRE,2016-12-01,4.0
NEW HAMPSHIRE,2017-01-01,6.0
NEW HAMPSHIRE,2017-02-01,9.0
NEW HAMPSHIRE,2017-03-01,5.0
NEW HAMPSHIRE,2017-04-01,1.0
NEW HAMPSHIRE,2017-05-01,3.0
NEW HAMPSHIRE,2017-06-01,5.0
NEW HAMPSHIRE,2017-07-01,1.0
NEW HAMPSHIRE,2017-08-01,3.0
NEW HAMPSHIRE,2017-09-01,2.0
NEW HAMPSHIRE,2017-10-01,5.0
NEW HAMPSHIRE,2017-11-01,2.0
NEW HAMPSHIRE,2017-12-01,2.0
NEW HAMPSHIRE,2018-01-01,3.0
NEW HAMPSHIRE,2018-02-01,4.0
NEW HAMPSHIRE,2018-03-01,3.0
NEW HAMPSHIRE,2018-04-01,6.0
NEW HAMPSHIRE,2018-05-01,4.0
NEW HAMPSHIRE,2018-06-01,7.0
NEW HAMPSHIRE,2018-07-01,5.0
NEW HAMPSHIRE,2018-08-01,4.0
NEW HAMPSHIRE,2018-09-01,8.0
NEW HAMPSHIRE,2018-10-01,3.0
NEW HAMPSHIRE,2018-11-01,6.0
NEW HAMPSHIRE,2018-12-01,10.0
NEW HAMPSHIRE,2019-01-01,5.0
NEW HAMPSHIRE,2019-02-01,5.0
NEW HAMPSHIRE,2019-03-01,5.0
NEW HAMPSHIRE,2019-04-01,1.0
NEW HAMPSHIRE,2019-05-01,5.0
NEW HAMPSHIRE,2019-06-01,3.0
NEW HAMPSHIRE,2019-07-01,6.0
NEW HAMPSHIRE,2019-08-01,4.0
NEW HAMPSHIRE,2019-09-01,5.0
NEW HAMPSHIRE,2019-10-01,8.0
NEW HAMPSHIRE,2019-11-01,2.0
NEW HAMPSHIRE,2019-12-01,6.0
NEW HAMPSHIRE,2020-01-01,3.0
NEW HAMPSHIRE,2020-02-01,5.0
NEW HAMPSHIRE,2020-03-01,2.0
NEW HAMPSHIRE,2020-04-01,3.0
NEW HAMPSHIRE,2020-05-01,5.0
NEW HAMPSHIRE,2020-06-01,6.0
NEW HAMPSHIRE,2020-07-01,1.0
NEW HAMPSHIRE,2020-08-01,3.0
NEW HAMPSHIRE,2020-09-01,2.0
NEW HAMPSHIRE,2020-10-01,8.0
NEW HAMPSHIRE,2020-11-01,7.0
NEW HAMPSHIRE,2020-12-01,6.0
NEW HAMPSHIRE,2021-01-01,3.0
NEW HAMPSHIRE,2021-02-01,10.0
NEW HAMPSHIRE,2021-03-01,8.0
NEW HAMPSHIRE,2021-04-01,6.0
NEW HAMPSHIRE,2021-05-01,6.0
NEW HAMPSHIRE,2021-06-01,6.0
NEW HAMPSHIRE,2021-07-01,3.0
NEW HAMPSHIRE,2021-08-01,9.0
NEW HAMPSHIRE,2021-09-01,7.0
NEW HAMPSHIRE,2021-10-01,4.0
NEW HAMPSHIRE,2021-11-01,4.0
NEW HAMPSHIRE,2021-12-01,2.0
NEW HAMPSHIRE,2022-01-01,3.0
NEW HAMPSHIRE,2022-02-01,6.0
NEW HAMPSHIRE,2022-03-01,1.0
NEW HAMPSHIRE,2022-04-01,3.0
NEW HAMPSHIRE,2022-05-01,1.0
NEW HAMPSHIRE,2022-06-01,3.0
NEW HAMPSHIRE,2022-07-01,3.0
NEW HAMPSHIRE,2022-08-01,7.0
NEW HAMPSHIRE,2022-09-01,4.0
NEW HAMPSHIRE,2022-10-01,5.0
NEW HAMPSHIRE,2022-11-01,5.0
NEW HAMPSHIRE,2022-12-01,0.0
NEW HAMPSHIRE,2023-01-01,3.0
NEW HAMPSHIRE,2023-02-01,2.0
NEW HAMPSHIRE,2023-03-01,3.0
NEW HAMPSHIRE,2023-04-01,5.0
NEW HAMPSHIRE,2023-05-01,1.0
NEW HAMPSHIRE,2023-06-01,2.0
NEW HAMPSHIRE,2023-07-01,7.0
NEW HAMPSHIRE,2023-08-01,1.0
NEW HAMPSHIRE,2023-09-01,3.0
NEW HAMPSHIRE,2023-10-01,6.0
NEW HAMPSHIRE,2023-11-01,5.0
NEW HAMPSHIRE,2023-12-01,1.0
NEW HAMPSHIRE,2024-01-01,5.0
NEW HAMPSHIRE,2024-02-01,4.0
NEW HAMPSHIRE,2024-03-01,3.0
NEW HAMPSHIRE,2024-04-01,2.0
NEW HAMPSHIRE,2024-05-01,7.0
NEW HAMPSHIRE,2024-06-01,0.0
NEW HAMPSHIRE,2024-07-01,4.0
NEW HAMPSHIRE,2024-08-01,1.0
NEW HAMPSHIRE,2024-09-01,1.0
NEW HAMPSHIRE,2024-10-01,2.0
NEW HAMPSHIRE,2024-11-01,5.0
NEW HAMPSHIRE,2024-12-01,9.0
NEW HAMPSHIRE,2025-01-01,6.0
NEW HAMPSHIRE,2025-02-01,7.0
NEW JERSEY,2015-01-01,32.0
NEW JERSEY,2015-02-01,17.0
NEW JERSEY,2015-03-01,21.0
NEW JERSEY,2015-04-01,17.0
NEW JERSEY,2015-05-01,17.0
NEW JERSEY,2015-06-01,29.0
NEW JERSEY,2015-07-01,29.0
NEW JERSEY,2015-08-01,20.0
NEW JERSEY,2015-09-01,22.0
NEW JERSEY,2015-10-01,14.0
NEW JERSEY,2015-11-01,11.0
NEW JERSEY,2015-12-01,20.0
NEW JERSEY,2016-01-01,21.0
NEW JERSEY,2016-02-01,14.0
NEW JERSEY,2016-03-01,15.0
NEW JERSEY,2016-04-01,13.0
NEW JERSEY,2016-05-01,19.0
NEW JERSEY,2016-06-01,25.0
NEW JERSEY,2016-07-01,23.0
NEW JERSEY,2016-08-01,26.0
NEW JERSEY,2016-09-01,15.0
NEW JERSEY,2016-10-01,15.0
NEW JERSEY,2016-11-01,14.0
NEW JERSEY,2016-12-01,15.0
NEW JERSEY,2017-01-01,20.0
NEW JERSEY,2017-02-01,24.0
NEW JERSEY,2017-03-01,12.0
NEW JERSEY,2017-04-01,17.0
NEW JERSEY,2017-05-01,11.0
NEW JERSEY,2017-06-01,15.0
NEW JERSEY,2017-07-01,14.0
NEW JERSEY,2017-08-01,26.0
NEW JERSEY,2017-09-01,13.0
NEW JERSEY,2017-10-01,18.0
NEW JERSEY,2017-11-01,15.0
NEW JERSEY,2017-12-01,23.0
NEW JERSEY,2018-01-01,21.0
NEW JERSEY,2018-02-01,22.0
NEW JERSEY,2018-03-01,19.0
NEW JERSEY,2018-04-01,13.0
NEW JERSEY,2018-05-01,18.0
NEW JERSEY,2018-06-01,20.0
NEW JERSEY,2018-07-01,25.0
NEW JERSEY,2018-08-01,28.0
NEW JERSEY,2018-09-01,21.0
NEW JERSEY,2018-10-01,21.0
NEW JERSEY,2018-11-01,21.0
NEW JERSEY,2018-12-01,18.0
NEW JERSEY,2019-01-01,23.0
NEW JERSEY,2019-02-01,21.0
NEW JERSEY,2019-03-01,20.0
NEW JERSEY,2019-04-01,18.0
NEW JERSEY,2019-05-01,28.0
NEW JERSEY,2019-06-01,20.0
NEW JERSEY,2019-07-01,21.0
NEW JERSEY,2019-08-01,25.0
NEW JERSEY,2019-09-01,23.0
NEW JERSEY,2019-10-01,25.0
NEW JERSEY,2019-11-01,15.0
NEW JERSEY,2019-12-01,18.0
NEW JERSEY,2020-01-01,15.0
NEW JERSEY,2020-02-01,22.0
NEW JERSEY,2020-03-01,23.0
NEW JERSEY,2020-04-01,13.0
NEW JERSEY,2020-05-01,9.0
NEW JERSEY,2020-06-01,17.0
NEW JERSEY,2020-07-01,23.0
NEW JERSEY,2020-08-01,22.0
NEW JERSEY,2020-09-01,23.0
NEW JERSEY,2020-10-01,14.0
NEW JERSEY,2020-11-01,13.0
NEW JERSEY,2020-12-01,18.0
NEW JERSEY,2021-01-01,16.0
NEW JERSEY,2021-02-01,14.0
NEW JERSEY,2021-03-01,22.0
NEW JERSEY,2021-04-01,7.0
NEW JERSEY,2021-05-01,14.0
NEW JERSEY,2021-06-01,21.0
NEW JERSEY,2021-07-01,21.0
NEW JERSEY,2021-08-01,13.0
NEW JERSEY,2021-09-01,19.0
NEW JERSEY,2021-10-01,24.0
NEW JERSEY,2021-11-01,17.0
NEW JERSEY,2021-12-01,7.0
NEW JERSEY,2022-01-01,14.0
NEW JERSEY,2022-02-01,27.0
NEW JERSEY,2022-03-01,20.0
NEW JERSEY,2022-04-01,25.0
NEW JERSEY,2022-05-01,17.0
NEW JERSEY,2022-06-01,19.0
NEW JERSEY,2022-07-01,18.0
NEW JERSEY,2022-08-01,18.0
NEW JERSEY,2022-09-01,18.0
NEW JERSEY,2022-10-01,17.0
NEW JERSEY,2022-11-01,26.0
NEW JERSEY,2022-12-01,15.0
NEW JERSEY,2023-01-01,25.0
NEW JERSEY,2023-02-01,14.0
NEW JERSEY,2023-03-01,21.0
NEW JERSEY,2023-04-01,18.0
NEW JERSEY,2023-05-01,10.0
NEW JERSEY,2023-06-01,24.0
NEW JERSEY,2023-07-01,15.0
NEW JERSEY,2023-08-01,28.0
NEW JERSEY,2023-09-01,17.0
NEW JERSEY,2023-10-01,21.0
NEW JERSEY,2023-11-01,17.0
NEW JERSEY,2023-12-01,9.0
NEW JERSEY,2024-01-01,14.0
NEW JERSEY,2024-02-01,9.0
NEW JERSEY,2024-03-01,9.0
NEW JERSEY,2024-04-01,12.0
NEW JERSEY,2024-05-01,27.0
NEW JERSEY,2024-06-01,15.0
NEW JERSEY,2024-07-01,13.0
NEW JERSEY,2024-08-01,19.0
NEW JERSEY,2024-09-01,13.0
NEW JERSEY,2024-10-01,15.0
NEW JERSEY,2024-11-01,20.0
NEW JERSEY,2024-12-01,14.0
NEW JERSEY,2025-01-01,23.0
NEW JERSEY,2025-02-01,12.0
NEW YORK,2015-01-01,31.0
NEW YORK,2015-02-01,47.0
NEW YORK,2015-03-01,56.0
NEW YORK,2015-04-01,32.0
NEW YORK,2015-05-01,37.0
NEW YORK,2015-06-01,37.0
NEW YORK,2015-07-01,33.0
NEW YORK,2015-08-01,32.0
NEW YORK,2015-09-01,40.0
NEW YORK,2015-10-01,31.0
NEW YORK,2015-11-01,29.0
NEW YORK,2015-12-01,31.0
NEW YORK,2016-01-01,34.0
NEW YORK,2016-02-01,27.0
NEW YORK,2016-03-01,43.0
NEW YORK,2016-04-01,38.0
NEW YORK,2016-05-01,45.0
NEW YORK,2016-06-01,35.0
NEW YORK,2016-07-01,33.0
NEW YORK,2016-08-01,33.0
NEW YORK,2016-09-01,32.0
NEW YORK,2016-10-01,32.0
NEW YORK,2016-11-01,30.0
NEW YORK,2016-12-01,32.0
NEW YORK,2017-01-01,35.0
NEW YORK,2017-02-01,35.0
NEW YORK,2017-03-01,31.0
NEW YORK,2017-04-01,37.0
NEW YORK,2017-05-01,38.0
NEW YORK,2017-06-01,49.0
NEW YORK,2017-07-01,43.0
NEW YORK,2017-08-01,46.0
NEW YORK,2017-09-01,36.0
NEW YORK,2017-10-01,36.0
NEW YORK,2017-11-01,31.0
NEW YORK,2017-12-01,36.0
NEW YORK,2018-01-01,43.0
NEW YORK,2018-02-01,33.0
NEW YORK,2018-03-01,34.0
NEW YORK,2018-04-01,39.0
NEW YORK,2018-05-01,50.0
NEW YORK,2018-06-01,36.0
NEW YORK,2018-07-01,39.0
NEW YORK,2018-08-01,44.0
NEW YORK,2018-09-01,32.0
NEW YORK,2018-10-01,51.0
NEW YORK,2018-11-01,41.0
NEW YORK,2018-12-01,45.0
NEW YORK,2019-01-01,55.0
NEW YORK,2019-02-01,36.0
NEW YORK,2019-03-01,42.0
NEW YORK,2019-04-01,31.0
NEW YORK,2019-05-01,52.0
NEW YORK,2019-06-01,36.0
NEW YORK,2019-07-01,36.0
NEW YORK,2019-08-01,41.0
NEW YORK,2019-09-01,36.0
NEW YORK,2019-10-01,36.0
NEW YORK,2019-11-01,37.0
NEW YORK,2019-12-01,36.0
NEW YORK,2020-01-01,41.0
NEW YORK,2020-02-01,30.0
NEW YORK,2020-03-01,30.0
NEW YORK,2020-04-01,18.0
NEW YORK,2020-05-01,24.0
NEW YORK,2020-06-01,38.0
NEW YORK,2020-07-01,40.0
NEW YORK,2020-08-01,35.0
NEW YORK,2020-09-01,29.0
NEW YORK,2020-10-01,32.0
NEW YORK,2020-11-01,28.0
NEW YORK,2020-12-01,42.0
NEW YORK,2021-01-01,25.0
NEW YORK,2021-02-01,27.0
NEW YORK,2021-03-01,31.0
NEW YORK,2021-04-01,35.0
NEW YORK,2021-05-01,22.0
NEW YORK,2021-06-01,40.0
NEW YORK,2021-07-01,30.0
NEW YORK,2021-08-01,27.0
NEW YORK,2021-09-01,33.0
NEW YORK,2021-10-01,27.0
NEW YORK,2021-11-01,26.0
NEW YORK,2021-12-01,29.0
NEW YORK,2022-01-01,28.0
NEW YORK,2022-02-01,41.0
NEW YORK,2022-03-01,32.0
NEW YORK,2022-04-01,42.0
NEW YORK,2022-05-01,32.0
NEW YORK,2022-06-01,34.0
NEW YORK,2022-07-01,29.0
NEW YORK,2022-08-01,37.0
NEW YORK,2022-09-01,20.0
NEW YORK,2022-10-01,34.0
NEW YORK,2022-11-01,27.0
NEW YORK,2022-12-01,26.0
NEW YORK,2023-01-01,38.0
NEW YORK,2023-02-01,31.0
NEW YORK,2023-03-01,36.0
NEW YORK,2023-04-01,34.0
NEW YORK,2023-05-01,31.0
NEW YORK,2023-06-01,37.0
NEW YORK,2023-07-01,39.0
NEW YORK,2023-08-01,33.0
NEW YORK,2023-09-01,28.0
NEW YORK,2023-10-01,30.0
NEW YORK,2023-11-01,26.0
NEW YORK,2023-12-01,20.0
NEW YORK,2024-01-01,29.0
NEW YORK,2024-02-01,29.0
NEW YORK,2024-03-01,26.0
NEW YORK,2024-04-01,27.0
NEW YORK,2024-05-01,23.0
NEW YORK,2024-06-01,35.0
NEW YORK,2024-07-01,38.0
NEW YORK,2024-08-01,34.0
NEW YORK,2024-09-01,35.0
NEW YORK,2024-10-01,39.0
NEW YORK,2024-11-01,24.0
NEW YORK,2024-12-01,23.0
NEW YORK,2025-01-01,36.0
NEW YORK,2025-02-01,45.0
NORTH DAKOTA,2015-01-01,18.0
NORTH DAKOTA,2015-02-01,7.0
NORTH DAKOTA,2015-03-01,10.0
NORTH DAKOTA,2015-04-01,9.0
NORTH DAKOTA,2015-05-01,8.0
NORTH DAKOTA,2015-06-01,4.0
NORTH DAKOTA,2015-07-01,7.0
NORTH DAKOTA,2015-08-01,7.0
NORTH DAKOTA,2015-09-01,10.0
NORTH DAKOTA,2015-10-01,6.0
NORTH DAKOTA,2015-11-01,2.0
NORTH DAKOTA,2015-12-01,8.0
NORTH DAKOTA,2016-01-01,9.0
NORTH DAKOTA,2016-02-01,10.0
NORTH DAKOTA,2016-03-01,2.0
NORTH DAKOTA,2016-04-01,4.0
NORTH DAKOTA,2016-05-01,1.0
NORTH DAKOTA,2016-06-01,7.0
NORTH DAKOTA,2016-07-01,6.0
NORTH DAKOTA,2016-08-01,4.0
NORTH DAKOTA,2016-09-01,3.0
NORTH DAKOTA,2016-10-01,7.0
NORTH DAKOTA,2016-11-01,6.0
NORTH DAKOTA,2016-12-01,5.0
NORTH DAKOTA,2017-01-01,6.0
NORTH DAKOTA,2017-02-01,5.0
NORTH DAKOTA,2017-03-01,9.0
NORTH DAKOTA,2017-04-01,6.0
NORTH DAKOTA,2017-05-01,3.0
NORTH DAKOTA,2017-06-01,9.0
NORTH DAKOTA,2017-07-01,5.0
NORTH DAKOTA,2017-08-01,6.0
NORTH DAKOTA,2017-09-01,5.0
NORTH DAKOTA,2017-10-01,10.0
NORTH DAKOTA,2017-11-01,4.0
NORTH DAKOTA,2017-12-01,9.0
NORTH DAKOTA,2018-01-01,8.0
NORTH DAKOTA,2018-02-01,8.0
NORTH DAKOTA,2018-03-01,7.0
NORTH DAKOTA,2018-04-01,9.0
NORTH DAKOTA,2018-05-01,6.0
NORTH DAKOTA,2018-06-01,6.0
NORTH DAKOTA,2018-07-01,6.0
NORTH DAKOTA,2018-08-01,4.0
NORTH DAKOTA,2018-09-01,5.0
NORTH DAKOTA,2018-10-01,5.0
NORTH DAKOTA,2018-11-01,13.0
NORTH DAKOTA,2018-12-01,5.0
NORTH DAKOTA,2019-01-01,11.0
NORTH DAKOTA,2019-02-01,11.0
NORTH DAKOTA,2019-03-01,9.0
NORTH DAKOTA,2019-04-01,5.0
NORTH DAKOTA,2019-05-01,5.0
NORTH DAKOTA,2019-06-01,4.0
NORTH DAKOTA,2019-07-01,4.0
NORTH DAKOTA,2019-08-01,9.0
NORTH DAKOTA,2019-09-01,9.0
NORTH DAKOTA,2019-10-01,3.0
NORTH DAKOTA,2019-11-01,7.0
NORTH DAKOTA,2019-12-01,5.0
NORTH DAKOTA,2020-01-01,8.0
NORTH DAKOTA,2020-02-01,1.0
NORTH DAKOTA,2020-03-01,5.0
NORTH DAKOTA,2020-04-01,2.0
NORTH DAKOTA,2020-05-01,2.0
NORTH DAKOTA,2020-06-01,7.0
NORTH DAKOTA,2020-07-01,3.0
NORTH DAKOTA,2020-08-01,6.0
NORTH DAKOTA,2020-09-01,1.0
NORTH DAKOTA,2020-10-01,3.0
NORTH DAKOTA,2020-11-01,2.0
NORTH DAKOTA,2020-12-01,4.0
NORTH DAKOTA,2021-01-01,2.0
NORTH DAKOTA,2021-02-01,3.0
NORTH DAKOTA,2021-03-01,2.0
NORTH DAKOTA,2021-04-01,3.0
NORTH DAKOTA,2021-05-01,1.0
NORTH DAKOTA,2021-06-01,5.0
NORTH DAKOTA,2021-07-01,7.0
NORTH DAKOTA,2021-08-01,5.0
NORTH DAKOTA,2021-09-01,4.0
NORTH DAKOTA,2021-10-01,5.0
NORTH DAKOTA,2021-11-01,3.0
NORTH DAKOTA,2021-12-01,4.0
NORTH DAKOTA,2022-01-01,3.0
NORTH DAKOTA,2022-02-01,1.0
NORTH DAKOTA,2022-03-01,3.0
NORTH DAKOTA,2022-04-01,5.0
NORTH DAKOTA,2022-05-01,8.0
NORTH DAKOTA,2022-06-01,4.0
NORTH DAKOTA,2022-07-01,3.0
NORTH DAKOTA,2022-08-01,10.0
NORTH DAKOTA,2022-09-01,4.0
NORTH DAKOTA,2022-10-01,6.0
NORTH DAKOTA,2022-11-01,11.0
NORTH DAKOTA,2022-12-01,3.0
NORTH DAKOTA,2023-01-01,4.0
NORTH DAKOTA,2023-02-01,3.0
NORTH DAKOTA,2023-03-01,7.0
NORTH DAKOTA,2023-04-01,6.0
NORTH DAKOTA,2023-05-01,3.0
NORTH DAKOTA,2023-06-01,7.0
NORTH DAKOTA,2023-07-01,7.0
NORTH DAKOTA,2023-08-01,1.0
NORTH DAKOTA,2023-09-01,11.0
NORTH DAKOTA,2023-10-01,6.0
NORTH DAKOTA,2023-11-01,4.0
NORTH DAKOTA,2023-12-01,6.0
NORTH DAKOTA,2024-01-01,7.0
NORTH DAKOTA,2024-02-01,5.0
NORTH DAKOTA,2024-03-01,6.0
NORTH DAKOTA,2024-04-01,6.0
NORTH DAKOTA,2024-05-01,4.0
NORTH DAKOTA,2024-06-01,5.0
NORTH DAKOTA,2024-07-01,2.0
NORTH DAKOTA,2024-08-01,4.0
NORTH DAKOTA,2024-09-01,7.0
NORTH DAKOTA,2024-10-01,2.0
NORTH DAKOTA,2024-11-01,6.0
NORTH DAKOTA,2024-12-01,3.0
NORTH DAKOTA,2025-01-01,6.0
NORTH DAKOTA,2025-02-01,6.0
OHIO,2015-01-01,43.0
OHIO,2015-02-01,38.0
OHIO,2015-03-01,46.0
OHIO,2015-04-01,40.0
OHIO,2015-05-01,45.0
OHIO,2015-06-01,38.0
OHIO,2015-07-01,52.0
OHIO,2015-08-01,50.0
OHIO,2015-09-01,44.0
OHIO,2015-10-01,52.0
OHIO,2015-11-01,38.0
OHIO,2015-12-01,30.0
OHIO,2016-01-01,51.0
OHIO,2016-02-01,42.0
OHIO,2016-03-01,41.0
OHIO,2016-04-01,44.0
OHIO,2016-05-01,37.0
OHIO,2016-06-01,49.0
OHIO,2016-07-01,53.0
OHIO,2016-08-01,59.0
OHIO,2016-09-01,47.0
OHIO,2016-10-01,53.0
OHIO,2016-11-01,51.0
OHIO,2016-12-01,48.0
OHIO,2017-01-01,52.0
OHIO,2017-02-01,32.0
OHIO,2017-03-01,50.0
OHIO,2017-04-01,52.0
OHIO,2017-05-01,45.0
OHIO,2017-06-01,62.0
OHIO,2017-07-01,43.0
OHIO,2017-08-01,54.0
OHIO,2017-09-01,42.0
OHIO,2017-10-01,35.0
OHIO,2017-11-01,35.0
OHIO,2017-12-01,44.0
OHIO,2018-01-01,62.0
OHIO,2018-02-01,38.0
OHIO,2018-03-01,41.0
OHIO,2018-04-01,46.0
OHIO,2018-05-01,55.0
OHIO,2018-06-01,59.0
OHIO,2018-07-01,54.0
OHIO,2018-08-01,57.0
OHIO,2018-09-01,46.0
OHIO,2018-10-01,56.0
OHIO,2018-11-01,45.0
OHIO,2018-12-01,49.0
OHIO,2019-01-01,71.0
OHIO,2019-02-01,57.0
OHIO,2019-03-01,44.0
OHIO,2019-04-01,53.0
OHIO,2019-05-01,53.0
OHIO,2019-06-01,50.0
OHIO,2019-07-01,60.0
OHIO,2019-08-01,52.0
OHIO,2019-09-01,51.0
OHIO,2019-10-01,50.0
OHIO,2019-11-01,48.0
OHIO,2019-12-01,50.0
OHIO,2020-01-01,37.0
OHIO,2020-02-01,53.0
OHIO,2020-03-01,40.0
OHIO,2020-04-01,34.0
OHIO,2020-05-01,30.0
OHIO,2020-06-01,48.0
OHIO,2020-07-01,39.0
OHIO,2020-08-01,50.0
OHIO,2020-09-01,51.0
OHIO,2020-10-01,38.0
OHIO,2020-11-01,37.0
OHIO,2020-12-01,28.0
OHIO,2021-01-01,44.0
OHIO,2021-02-01,54.0
OHIO,2021-03-01,43.0
OHIO,2021-04-01,47.0
OHIO,2021-05-01,30.0
OHIO,2021-06-01,45.0
OHIO,2021-07-01,46.0
OHIO,2021-08-01,49.0
OHIO,2021-09-01,52.0
OHIO,2021-10-01,45.0
OHIO,2021-11-01,29.0
OHIO,2021-12-01,43.0
OHIO,2022-01-01,55.0
OHIO,2022-02-01,44.0
OHIO,2022-03-01,63.0
OHIO,2022-04-01,39.0
OHIO,2022-05-01,47.0
OHIO,2022-06-01,55.0
OHIO,2022-07-01,54.0
OHIO,2022-08-01,61.0
OHIO,2022-09-01,45.0
OHIO,2022-10-01,48.0
OHIO,2022-11-01,48.0
OHIO,2022-12-01,53.0
OHIO,2023-01-01,49.0
OHIO,2023-02-01,29.0
OHIO,2023-03-01,50.0
OHIO,2023-04-01,56.0
OHIO,2023-05-01,39.0
OHIO,2023-06-01,33.0
OHIO,2023-07-01,33.0
OHIO,2023-08-01,29.0
OHIO,2023-09-01,47.0
OHIO,2023-10-01,57.0
OHIO,2023-11-01,43.0
OHIO,2023-12-01,36.0
OHIO,2024-01-01,49.0
OHIO,2024-02-01,36.0
OHIO,2024-03-01,36.0
OHIO,2024-04-01,42.0
OHIO,2024-05-01,50.0
OHIO,2024-06-01,46.0
OHIO,2024-07-01,40.0
OHIO,2024-08-01,55.0
OHIO,2024-09-01,49.0
OHIO,2024-10-01,42.0
OHIO,2024-11-01,39.0
OHIO,2024-12-01,36.0
OHIO,2025-01-01,51.0
OHIO,2025-02-01,55.0
OKLAHOMA,2015-01-01,20.0
OKLAHOMA,2015-02-01,10.0
OKLAHOMA,2015-03-01,12.0
OKLAHOMA,2015-04-01,13.0
OKLAHOMA,2015-05-01,6.0
OKLAHOMA,2015-06-01,18.0
OKLAHOMA,2015-07-01,19.0
OKLAHOMA,2015-08-01,15.0
OKLAHOMA,2015-09-01,13.0
OKLAHOMA,2015-10-01,9.0
OKLAHOMA,2015-11-01,9.0
OKLAHOMA,2015-12-01,13.0
OKLAHOMA,2016-01-01,12.0
OKLAHOMA,2016-02-01,10.0
OKLAHOMA,2016-03-01,10.0
OKLAHOMA,2016-04-01,10.0
OKLAHOMA,2016-05-01,10.0
OKLAHOMA,2016-06-01,18.0
OKLAHOMA,2016-07-01,16.0
OKLAHOMA,2016-08-01,20.0
OKLAHOMA,2016-09-01,20.0
OKLAHOMA,2016-10-01,9.0
OKLAHOMA,2016-11-01,8.0
OKLAHOMA,2016-12-01,11.0
OKLAHOMA,2017-01-01,15.0
OKLAHOMA,2017-02-01,10.0
OKLAHOMA,2017-03-01,12.0
OKLAHOMA,2017-04-01,11.0
OKLAHOMA,2017-05-01,14.0
OKLAHOMA,2017-06-01,16.0
OKLAHOMA,2017-07-01,16.0
OKLAHOMA,2017-08-01,15.0
OKLAHOMA,2017-09-01,19.0
OKLAHOMA,2017-10-01,22.0
OKLAHOMA,2017-11-01,17.0
OKLAHOMA,2017-12-01,12.0
OKLAHOMA,2018-01-01,10.0
OKLAHOMA,2018-02-01,20.0
OKLAHOMA,2018-03-01,17.0
OKLAHOMA,2018-04-01,20.0
OKLAHOMA,2018-05-01,20.0
OKLAHOMA,2018-06-01,26.0
OKLAHOMA,2018-07-01,28.0
OKLAHOMA,2018-08-01,13.0
OKLAHOMA,2018-09-01,12.0
OKLAHOMA,2018-10-01,13.0
OKLAHOMA,2018-11-01,15.0
OKLAHOMA,2018-12-01,12.0
OKLAHOMA,2019-01-01,11.0
OKLAHOMA,2019-02-01,8.0
OKLAHOMA,2019-03-01,14.0
OKLAHOMA,2019-04-01,20.0
OKLAHOMA,2019-05-01,10.0
OKLAHOMA,2019-06-01,13.0
OKLAHOMA,2019-07-01,11.0
OKLAHOMA,2019-08-01,18.0
OKLAHOMA,2019-09-01,22.0
OKLAHOMA,2019-10-01,18.0
OKLAHOMA,2019-11-01,9.0
OKLAHOMA,2019-12-01,10.0
OKLAHOMA,2020-01-01,12.0
OKLAHOMA,2020-02-01,9.0
OKLAHOMA,2020-03-01,10.0
OKLAHOMA,2020-04-01,11.0
OKLAHOMA,2020-05-01,10.0
OKLAHOMA,2020-06-01,15.0
OKLAHOMA,2020-07-01,5.0
OKLAHOMA,2020-08-01,8.0
OKLAHOMA,2020-09-01,8.0
OKLAHOMA,2020-10-01,12.0
OKLAHOMA,2020-11-01,9.0
OKLAHOMA,2020-12-01,11.0
OKLAHOMA,2021-01-01,11.0
OKLAHOMA,2021-02-01,22.0
OKLAHOMA,2021-03-01,14.0
OKLAHOMA,2021-04-01,12.0
OKLAHOMA,2021-05-01,9.0
OKLAHOMA,2021-06-01,20.0
OKLAHOMA,2021-07-01,13.0
OKLAHOMA,2021-08-01,16.0
OKLAHOMA,2021-09-01,8.0
OKLAHOMA,2021-10-01,14.0
OKLAHOMA,2021-11-01,11.0
OKLAHOMA,2021-12-01,5.0
OKLAHOMA,2022-01-01,15.0
OKLAHOMA,2022-02-01,9.0
OKLAHOMA,2022-03-01,14.0
OKLAHOMA,2022-04-01,13.0
OKLAHOMA,2022-05-01,17.0
OKLAHOMA,2022-06-01,14.0
OKLAHOMA,2022-07-01,10.0
OKLAHOMA,2022-08-01,14.0
OKLAHOMA,2022-09-01,12.0
OKLAHOMA,2022-10-01,15.0
OKLAHOMA,2022-11-01,18.0
OKLAHOMA,2022-12-01,18.0
OKLAHOMA,2023-01-01,14.0
OKLAHOMA,2023-02-01,14.0
OKLAHOMA,2023-03-01,8.0
OKLAHOMA,2023-04-01,9.0
OKLAHOMA,2023-05-01,9.0
OKLAHOMA,2023-06-01,17.0
OKLAHOMA,2023-07-01,19.0
OKLAHOMA,2023-08-01,11.0
OKLAHOMA,2023-09-01,12.0
OKLAHOMA,2023-10-01,10.0
OKLAHOMA,2023-11-01,8.0
OKLAHOMA,2023-12-01,8.0
OKLAHOMA,2024-01-01,15.0
OKLAHOMA,2024-02-01,10.0
OKLAHOMA,2024-03-01,10.0
OKLAHOMA,2024-04-01,11.0
